"","X.1","date","X","dfc","hp","dfc_bin","hp_bin","dfc_bin_med","hp_bin_med","dfc_na","dfc_na_bin_arg","di","cow","period","treat","herd","diff_calv","DIM","WIM","calendar_day","calendar_week","wean","weanspot","heat","sexcalf","lactnr","lactation","contacttime","contactbouts","contact_meantimeBout","calfcontacttries","bedding","healthstate","milkingstart_mo","milkingend_mo","milkingstart_ev","milkingend_ev","milkingstart","milkingend","milkingduration_mo","milkingduration_ev","in_calvingpen","calvingpen_out","pasture","dayclass"
"6666",6666,"2022-05-18",23,1,0.0750012799275849,1,0,1,0,1,1,-0.0782824226011521,44365,2,1,1,83,84,13,149,22,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-7.71428333123525,-51,6.28571666876475,1.85714999834696,14,52.857149998347,-43.2857166687648,-4.42856667041778,0,82,0,0
"6667",6667,"2022-05-19",24,1,0.0801078514022087,1,0,1,1,1,1,0.0757482664794172,44365,2,1,1,84,85,13,150,22,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,1,19.2857166687647,3.14285000165304,-3.71428333123525,4.14285000165304,23,18.2857166687648,-6.85713333288828,0,83,0,1
"6668",6668,"2022-05-20",25,1,0.0751299435498918,1,0,1,0,1,1,0.284624620382795,44365,2,1,1,85,86,13,151,22,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,6,-38,3.85714999834696,-2.71428333123525,9.85714999834696,40.7142833312353,-44,-6.57143332958222,0,84,0,0
"6669",6669,"2022-05-21",26,1,0.0612094774986327,1,0,1,0,1,1,0.180440452999637,44365,2,1,1,86,87,13,152,22,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,6.33333333333333,-30.2857166687647,-1.5,-4.16666666666667,7.83333333333333,34.4523833354314,-36.6190500020981,-2.66666666666666,0,85,0,0
"6670",6670,"2022-05-22",27,1,0.0620699757513764,1,0,1,0,1,1,0.0572896251521466,44365,2,1,1,87,88,13,153,22,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-3.16666666666667,-60.2857166687647,-4.83333333333333,-5.83333333333333,8,66.1190500020981,-57.1190500020981,-1,0,86,0,0
"6671",6671,"2022-05-23",28,1,0.071625950242449,1,0,1,0,1,1,0.407205903631891,44365,2,1,1,88,89,13,154,23,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,1.33333333333333,72.142850001653,3.16666666666667,4.33333333333333,4.5,76.4761833349864,70.8095166683197,1.16666666666666,0,87,0,0
"6687",6687,"2022-04-20",1,1,0.0953858567257329,1,0,1,0,1,1,0.317264573991031,44369,2,1,1,58,59,9,121,18,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-2.85714999834696,22,-5.57143332958221,-30.4285666704178,8.42858332792918,52.4285666704178,24.857149998347,-24.8571333408356,0,57,0,0
"6688",6688,"2022-04-21",2,1,0.136440744045045,1,0,1,0,1,1,0.441389391216931,44369,2,1,1,59,60,9,122,18,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,3.85714999834696,NA,-0.571433329582214,5.42856667041779,4.42858332792918,NA,NA,6,0,58,0,1
"6689",6689,"2022-04-22",3,1,0.219149727593421,1,1,1,1,1,1,-0.115670261503002,44369,2,1,1,60,61,9,123,18,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,4.57143332958221,NA,-2.71428333123525,22.857149998347,7.28571666081746,NA,NA,25.5714333295822,0,59,0,0
"6690",6690,"2022-04-23",4,1,0.16993023833175,1,0,1,1,1,1,-0.0878545776483104,44369,2,1,1,61,62,9,124,18,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,0,-64.857149998347,0.71428333123525,4.14285000165304,0.71428333123525,69,-64.857149998347,3.42856667041778,0,60,0,0
"6691",6691,"2022-04-24",5,1,0.236304590685342,1,1,1,1,1,1,0.27206863679695,44369,2,1,1,62,63,10,125,18,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,3,-31.7142833312353,14,2.71428333123525,17,34.4285666624705,-34.7142833312352,-11.2857166687648,0,61,0,0
"6692",6692,"2022-04-25",6,1,0.218510415903605,1,1,1,1,1,1,0.311636071089008,44369,2,1,1,63,64,10,126,19,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,7,1.14285000165304,4.28571666876475,-9.28571666876475,11.2857166687647,10.4285666704178,-5.85714999834696,-13.5714333375295,0,62,0,1
"6693",6693,"2022-04-26",7,0.23890641153638,0.08800803548783,0,0,0,0,0.23890641153638,0,0.205684596577017,44369,2,1,1,64,65,10,127,19,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,0.428566670417786,8.85714999834696,2,-13.142850001653,2.42856667041779,22,8.42858332792918,-15.142850001653,0,63,0,0
"6694",6694,"2022-04-27",8,0.253442527810391,0.0939085958516268,0,0,0,0,0.253442527810391,0,0.287911879663627,44369,2,1,1,65,66,10,128,19,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-4.85714999834696,46,-0.571433329582214,5.14285000165304,5.42858332792918,51.142850001653,50.857149998347,5.71428333123524,0,64,0,0
"6695",6695,"2022-04-28",9,0.256095292753406,0.0952943343858293,0,0,0,0,0.256095292753406,0,0.0330013669205233,44369,2,1,1,66,67,10,129,19,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,0.28571666876475,-11.857149998347,-1.42856667041779,19.4285666704178,1.71428333918254,31.2857166687647,-12.1428666671117,20.8571333408356,0,65,0,1
"6696",6696,"2022-04-29",10,0.222091353609207,0.0979203665753493,0,0,0,0,0.222091353609207,0,0.322139179670546,44369,2,1,1,67,68,10,130,19,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-5,6.14285000165304,-1.42856667041779,20.2857166687647,6.42856667041779,26.4285666704178,11.142850001653,21.7142833391825,0,66,0,0
"6697",6697,"2022-04-30",11,0.224599348189911,0.102143671776991,0,0,0,0,0.224599348189911,0,0.236864433345176,44369,2,1,1,68,69,10,131,19,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-2,-17.4285666704178,2.57143332958221,-20.857149998347,4.57143332958221,38.2857166687647,-15.4285666704178,-23.4285833279292,0,67,0,0
"6698",6698,"2022-05-01",12,0.20575863392153,0.0937341317600928,0,0,0,0,0.20575863392153,0,-0.036650266090973,44369,2,1,1,69,70,11,132,19,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-6.71428333123525,-30.4285666704178,0.28571666876475,-14.5714333295822,7,45,-23.7142833391825,-14.857149998347,0,68,0,0
"6699",6699,"2022-05-02",13,0.193291508744084,0.0940206142904733,0,0,0,0,0.193291508744084,0,0.213265970743042,44369,2,1,1,70,71,11,133,20,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,0.428566670417786,29.857149998347,-1.85714999834696,-6.14285000165304,2.28571666876475,36,29.4285833279292,-4.28570000330606,0,69,0,1
"6700",6700,"2022-05-03",14,1,0.169928435649474,1,0,1,1,1,1,0.0767299169699642,44369,2,1,1,71,72,11,134,20,0,NA,1,"f",1,1,NA,NA,NA,NA,0,0,6.57143332958221,10.4285666704178,-3.42856667041779,-22.857149998347,10,33.2857166687647,3.85713334083556,-19.4285833279292,0,70,0,1
"6701",6701,"2022-05-04",15,1,0.163049067923393,1,0,1,1,1,1,0.0621933287730996,44369,2,1,1,72,73,11,135,20,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,1.57143332958221,26.142850001653,-4.57143332958221,4.14285000165304,6.14286665916443,30.2857000033061,24.5714166720708,8.71428333123524,0,71,0,0
"6702",6702,"2022-05-05",16,1,0.159670670196881,1,0,1,1,1,1,0.157379030975281,44369,2,1,1,73,74,11,136,20,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,3.85714999834696,-11.4285666704178,-4.57143332958221,-1.71428333123525,8.42858332792918,13.142850001653,-15.2857166687648,2.85714999834696,0,72,0,1
"6703",6703,"2022-05-06",17,1,0.177344334781715,1,1,1,1,1,1,0.184127171496587,44369,2,1,1,74,75,11,137,20,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,5.28571666876475,-20.3333333333333,-5.85714999834696,-0.142850001653035,11.1428666671117,20.4761833349864,-25.6190500020981,5.71429999669394,0,73,0,0
"6704",6704,"2022-05-07",18,1,0.127283724309016,1,0,1,0,1,1,0.186353713136895,44369,2,1,1,75,76,11,138,20,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,8.57143332958221,19.6666666666667,6.42856667041779,12.2857166687648,15,31.9523833354314,11.0952333370845,5.85714999834696,0,74,0,0
"6705",6705,"2022-05-08",19,1,0.0677156200054715,1,0,1,0,1,1,0.176660327120578,44369,2,1,1,76,77,12,139,20,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,0.142850001653035,-8.33333333333333,5.71428333123525,21.142850001653,5.85713333288829,29.4761833349864,-8.47618333498636,15.4285666704178,0,75,0,0
"6706",6706,"2022-05-09",20,1,0.0570510578723702,1,0,1,0,1,1,-0.0072358900144718,44369,2,1,1,77,78,12,140,21,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,0.428566670417786,-0.833333333333333,1.85714999834696,6.14285000165304,2.28571666876475,6.97618333498637,-1.26190000375112,4.28570000330606,0,76,0,1
"6707",6707,"2022-05-10",21,1,0.0785204641862441,1,0,1,0,1,1,0.206130320510632,44369,2,1,1,78,79,12,141,21,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-0.571433329582214,11,-1.71428333123525,24.2857166687647,2.28571666081746,35.2857166687647,11.5714333295822,26,0,77,0,0
"6708",6708,"2022-05-11",22,1,0.0734719165480232,1,0,1,0,1,1,0.341638881843881,44369,2,1,1,79,80,12,142,21,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,3.14285000165304,19.5,-3.57143332958221,-1.42856667041779,6.71428333123525,20.9285666704178,16.357149998347,2.14286665916444,0,78,0,0
"6709",6709,"2022-05-12",23,0.555795123092797,0.0867722868701522,0,0,0,0,0.555795123092797,0,0.557587965231277,44369,2,1,1,80,81,12,143,21,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,-2,NA,3.57143332958221,-7.71428333123525,5.57143332958221,NA,NA,-11.2857166608175,0,79,0,1
"6710",6710,"2022-05-13",24,0.414264840887606,0.0695812080997468,0,0,0,0,0.414264840887606,0,0.135670406759297,44369,2,1,1,81,82,12,144,21,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-2.42856667041779,19.857149998347,-0.571433329582214,-8.71428333123525,3,28.5714333295822,22.2857166687648,-8.14285000165304,0,80,0,0
"6711",6711,"2022-05-14",25,0.694802218155644,0.197928411734639,0,1,0,1,0.694802218155644,0,0.168433179723502,44369,2,1,1,82,83,12,145,21,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-4.28571666876475,-14.4285666704178,-2.28571666876475,-17.142850001653,6.5714333375295,31.5714166720708,-10.142850001653,-14.8571333328883,0,81,0,0
"6712",6712,"2022-05-15",26,0.710454615870129,0.144223314205682,0,0,0,0,0.710454615870129,0,0.114242335135654,44369,2,1,1,83,84,13,146,21,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-7,-21.142850001653,-3.28571666876475,-23.4285666704178,10.2857166687647,44.5714166720708,-14.142850001653,-20.142850001653,0,82,0,0
"6713",6713,"2022-05-16",27,0.690979094032035,0.138080286906877,0,0,0,0,0.690979094032035,0,0.28877365828364,44369,2,1,1,84,85,13,147,22,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,-5.28571666876475,24.142850001653,-2.85714999834696,7.57143332958221,8.14286666711171,31.7142833312353,29.4285666704178,10.4285833279292,0,83,0,1
"6714",6714,"2022-05-17",28,1,0.151707808227261,1,0,1,1,1,1,-0.0730802315579011,44369,2,1,1,85,86,13,148,22,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,2,-24.7142833312353,-5.57143332958221,19.7142833312353,7.57143332958221,44.4285666624705,-26.7142833312352,25.2857166608175,0,84,0,0
"6715",6715,"2022-05-18",29,0.544915072594317,0.13479354957209,0,0,0,0,0.544915072594317,0,-0.0220694666992298,44369,2,1,1,86,87,13,149,22,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-7.71428333123525,-51,6.28571666876475,1.85714999834696,14,52.857149998347,-43.2857166687648,-4.42856667041778,0,85,0,0
"6716",6716,"2022-05-19",30,1,0.089656694305552,1,0,1,0,1,1,0.240034796286807,44369,2,1,1,87,88,13,150,22,0,NA,0,"f",1,1,NA,NA,NA,NA,1,0,1,19.2857166687647,3.14285000165304,-3.71428333123525,4.14285000165304,23,18.2857166687648,-6.85713333288828,0,86,0,1
"6717",6717,"2022-05-20",31,1,0.0789174548273232,1,0,1,0,1,1,0.382206507667668,44369,2,1,1,88,89,13,151,22,0,NA,0,"f",1,1,NA,NA,NA,NA,0,0,6,-38,3.85714999834696,-2.71428333123525,9.85714999834696,40.7142833312353,-44,-6.57143332958222,0,87,0,0
"6743",6743,"2022-04-12",1,1,0.130083217510578,1,1,1,1,1,1,0.128024819027921,44371,2,3,0,61,62,9,113,17,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,0.428566670417786,-1.57143332958221,-5.42856667041779,0.857149998346964,5.85713334083557,2.42858332792918,-2,6.28571666876476,0,56,0,0
"6744",6744,"2022-04-13",2,1,0.0998075396406498,1,0,1,0,1,1,-0.0140845070422535,44371,2,3,0,62,63,10,114,17,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,0.28571666876475,5.14285000165304,-3.42856667041779,5.14285000165304,3.71428333918254,10.2857000033061,4.85713333288828,8.57141667207082,0,57,0,0
"6745",6745,"2022-04-14",3,1,0.141529116238527,1,1,1,1,1,1,-0.121625482073989,44371,2,3,0,63,64,10,115,17,2,NA,0,"f",1,1,NA,NA,NA,NA,1,0,1.42856667041779,9,-2.14285000165304,18,3.57141667207082,27,7.57143332958222,20.142850001653,0,58,0,1
"6746",6746,"2022-04-15",4,1,0.14030359314552,1,1,1,1,1,1,0.0147876245411642,44371,2,3,0,64,65,10,116,17,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,9,-14.4285666704178,6,27.857149998347,15,42.2857166687647,-23.4285666704178,21.857149998347,0,59,0,0
"6747",6747,"2022-04-16",5,1,0.209437362568187,1,1,1,1,1,1,-0.0218262182112309,44371,2,3,0,65,66,10,117,17,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,3.42856667041779,-16.8333333333333,0.428566670417786,-30.857149998347,3.85713334083557,47.6904833316803,-20.2619000037511,-31.2857166687648,0,60,0,0
"6748",6748,"2022-04-17",6,1,0.313159021170254,1,1,1,1,1,1,0.00232891672477995,44371,2,3,0,66,67,10,118,17,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,4.85714999834696,-2,2.85714999834696,5.42856667041779,7.71429999669393,7.42856667041779,-6.85714999834696,2.57141667207082,0,61,0,0
"6749",6749,"2022-04-18",7,1,0.271077622148283,1,1,1,1,1,1,0.0460640181431158,44371,2,3,0,67,68,10,119,18,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,0.142850001653035,39.5,1.14285000165304,26,1.28570000330607,65.5,39.357149998347,24.857149998347,0,62,0,0
"6750",6750,"2022-04-19",8,1,0.258968536163214,1,1,1,1,1,1,0.163621739630013,44371,2,3,0,68,69,10,120,18,2,NA,0,"f",1,1,NA,NA,NA,NA,1,0,-1.71428333123525,55,-6.42856667041779,-8.28571666876475,8.14285000165303,63.2857166687647,56.7142833312352,-1.85714999834696,0,63,0,1
"6751",6751,"2022-04-20",9,1,0.292361286255556,1,1,1,1,1,1,0.0475532590975657,44371,2,3,0,69,70,11,121,18,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,2.28571666876475,21.3333333333333,-8,-31.4285666704178,10.2857166687647,52.7619000037511,19.0476166645686,-23.4285666704178,0,64,0,0
"6752",6752,"2022-04-21",10,1,0.271942015943905,1,1,1,1,1,1,0.0653016048699502,44371,2,3,0,70,71,11,122,18,2,NA,0,"f",1,1,NA,NA,NA,NA,1,0,-7.14285000165304,-17.5,-0.142850001653035,4.42856667041779,7.28570000330607,21.9285666704178,-10.357149998347,4.57141667207082,0,65,0,1
"6753",6753,"2022-04-22",11,1,0.267364814125753,1,1,1,1,1,1,-0.0429005610972568,44371,2,3,0,71,72,11,123,18,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-9.28571666876475,NA,0,22.5714333295822,9.28571666876475,NA,NA,22.5714333295822,0,66,0,0
"6754",6754,"2022-04-23",12,1,0.182187269061219,1,1,1,1,1,1,0.110510244516445,44371,2,3,0,72,73,11,124,18,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-4.85714999834696,-57.4285666704178,-5.85714999834696,6.85714999834696,10.7142999966939,64.2857166687647,-52.5714166720708,12.7142999966939,0,67,0,0
"6755",6755,"2022-04-24",13,1,0.259505228084235,1,1,1,1,1,1,0.0324442060921645,44371,2,3,0,73,74,11,125,18,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,5,-30.5714333295822,4.28571666876475,2.85714999834696,9.28571666876475,33.4285833279292,-35.5714333295822,-1.42856667041778,0,68,0,0
"6756",6756,"2022-04-25",14,1,0.253113243704956,1,1,1,1,1,1,0.0067237715723513,44371,2,3,0,74,75,11,126,19,2,NA,0,"f",1,1,NA,NA,NA,NA,1,0,3.14285000165304,0.571433329582214,3.42856667041779,-5.14285000165304,6.57141667207082,5.71428333123525,-2.57141667207082,-8.57141667207082,0,69,0,1
"6757",6757,"2022-04-26",15,1,0.161045904819521,1,1,1,1,1,1,0.210165389269867,44371,2,3,0,75,76,11,127,19,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-2.14285000165304,13.2857166687648,5,-12.4285666704178,7.14285000165304,25.7142833391825,15.4285666704178,-17.4285666704178,0,70,0,0
"6758",6758,"2022-04-27",16,1,0.144684986690251,1,1,1,1,1,1,0.0808767951625094,44371,2,3,0,76,77,12,128,19,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,5.57143332958221,49.7142833312353,2.28571666876475,6.14285000165304,7.85714999834696,55.8571333328883,44.142850001653,3.85713333288828,0,71,0,0
"6759",6759,"2022-04-28",17,1,0.153768662491909,1,1,1,1,1,1,-0.0420818696680765,44371,2,3,0,77,78,12,129,19,2,NA,0,"f",1,1,NA,NA,NA,NA,1,0,8,-13.142850001653,2.28571666876475,15.857149998347,10.2857166687647,29,-21.142850001653,13.5714333295822,0,72,0,1
"6760",6760,"2022-04-29",18,1,0.185003573122202,1,1,1,1,1,1,0.148579100469904,44371,2,3,0,78,79,12,130,19,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,4.42856667041779,6.42856667041779,3.28571666876475,21.142850001653,7.71428333918254,27.5714166720708,2,17.8571333328883,0,73,0,0
"6761",6761,"2022-04-30",19,1,0.163451438210813,1,1,1,1,1,1,0.110575383111081,44371,2,3,0,79,80,12,131,19,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-7.42856667041779,-46.142850001653,-2.28571666876475,-19.5714333295822,9.71428333918254,65.7142833312353,-38.7142833312352,-17.2857166608175,0,74,0,0
"6762",6762,"2022-05-01",20,1,0.161540238181861,1,1,1,1,1,1,0.109669572268397,44371,2,3,0,80,81,12,132,19,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-2.42856667041779,-57.4285666704178,-0.857149998346964,-13.2857166687648,3.28571666876475,70.7142833391825,-55,-12.4285666704178,0,75,0,0
"6763",6763,"2022-05-02",21,1,0.076289992143253,1,0,1,0,1,1,0.354245550927679,44371,2,3,0,81,82,12,133,20,2,NA,0,"f",1,1,NA,NA,NA,NA,1,0,-10.5714333295822,0,-7,-4.14285000165304,17.5714333295822,4.14285000165304,10.5714333295822,2.85714999834696,0,76,0,1
"6764",6764,"2022-05-03",22,1,0.0766670456301912,1,0,1,0,1,1,-0.24639099584047,44371,2,3,0,82,83,12,134,20,2,NA,0,"f",1,1,NA,NA,NA,NA,0,0,-11.7142833312352,-19.2857166687647,0.28571666876475,-24.4285666704178,12,43.7142833391825,-7.5714333375295,-24.7142833391825,0,77,0,0
"6765",6765,"2022-05-04",23,1,0.135998722272481,1,1,1,1,1,1,-0.178934110052744,44371,2,3,0,83,84,13,135,20,3,NA,0,"f",1,1,NA,NA,NA,NA,0,0,3.14285000165304,-10.4285666704178,-1.14285000165304,1.28571666876475,4.28570000330607,11.7142833391825,-13.5714166720708,2.42856667041778,0,78,0,0
"6766",6766,"2022-05-05",24,1,0.120674370838977,1,1,1,1,1,1,0.0260550458715596,44371,2,3,0,84,85,13,136,20,3,NA,0,"f",1,1,NA,NA,NA,NA,1,0,-0.571433329582214,-51.4285666704178,-8.42856667041779,-3.28571666876475,9,54.7142833391825,-50.8571333408356,5.14285000165304,0,79,0,1
"6767",6767,"2022-05-06",25,NA,0,NA,0,0,0,0,0,0.197952334135675,44371,2,3,0,85,86,13,137,20,3,NA,0,"f",1,1,NA,NA,NA,NA,0,0,6.14285000165304,134,-5.42856667041779,-4,11.5714166720708,138,127.857149998347,1.42856667041778,0,80,0,0
"6768",6768,"2022-05-07",26,NA,0,NA,0,0,0,0,0,0.0500349545590732,44371,2,3,0,86,87,13,138,20,3,NA,0,"f",1,1,NA,NA,NA,NA,0,0,3.85714999834696,11.5,1.85714999834696,10.5714333295822,5.71429999669393,22.0714333295822,7.64285000165304,8.71428333123524,0,81,0,0
"6769",6769,"2022-05-08",27,NA,0,NA,0,0,0,0,0,-0.388404079868061,44371,2,3,0,87,88,13,139,20,3,NA,0,"f",1,1,NA,NA,NA,NA,0,0,5.42856667041779,3.5,2,14.4285666704178,7.42856667041779,17.9285666704178,-1.92856667041778,12.4285666704178,0,82,0,0
"6770",6770,"2022-05-09",28,NA,0,NA,0,0,0,0,0,-0.257288998721261,44371,2,3,0,88,89,13,140,21,3,NA,0,"f",1,1,NA,NA,NA,NA,1,0,-0.571433329582214,8.66666666666667,1.42856667041779,14.7142833312352,2,23.3809499979019,9.23809999624888,13.2857166608175,0,83,0,1
"6793",6793,"2021-11-09",1,0,0,1,1,1,1,0,0,0.265489733490613,45860,2,1,0,60,61,9,43,7,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,-4,-12.7142833312352,-1.42856667041779,-0.71428333123525,5.42856667041779,13.4285666624705,-8.71428333123524,0.714283339182543,0,58,0,0
"6794",6794,"2021-11-18",1,1,0.0602642233805774,1,0,1,0,1,1,0.29902298059722,45860,2,1,0,69,70,11,34,5,0,NA,0,"f",5,2,NA,NA,NA,NA,1,0,11.142850001653,-13.2857166687648,-8.28571666876475,-20.7142833312353,19.4285666704178,34,-24.4285666704178,-12.4285666624705,0,67,0,1
"6795",6795,"2021-11-19",2,1,0.0587338827117271,1,0,1,0,1,1,0.471395629735368,45860,2,1,0,70,71,11,33,5,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,8,-15,-9.71428333123525,-25.2857166687647,17.7142833312353,40.2857166687647,-23,-15.5714333375295,0,68,0,0
"6796",6796,"2021-11-20",3,0.45536699299225,0.0539040768630655,0,0,0,0,0.45536699299225,0,0.311896526471152,45860,2,1,0,71,72,11,32,5,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,-1,-35.2857166687647,-5.42856667041779,-38,6.42856667041779,73.2857166687647,-34.2857166687648,-32.5714333295822,0,69,0,0
"6797",6797,"2021-11-21",4,0.45440360195436,0.0544030863009013,0,0,0,0,0.45440360195436,0,0.339312745988495,45860,2,1,0,72,73,11,31,5,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,-1.57143332958221,-9.71428333123525,6.42856667041779,-14.857149998347,8,24.5714333295822,-8.14285000165304,-21.2857166687648,0,70,0,0
"6798",6798,"2021-11-22",5,0.612687072963133,0.119865334105941,0,0,0,1,0.612687072963133,0,-0.0553213853996952,45860,2,1,0,73,74,11,30,5,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,1.57143332958221,39.142850001653,9,37,10.5714333295822,76.142850001653,37.5714166720708,28,0,71,0,0
"6799",6799,"2021-11-23",6,0.495242905450682,0.0676170271258116,0,0,0,0,0.495242905450682,0,0.308505710767423,45860,2,1,0,74,75,11,29,5,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,11.142850001653,6.71428333123525,5.14285000165304,24,16.2857000033061,30.7142833312353,-4.42856667041778,18.857149998347,0,72,0,0
"6800",6800,"2021-11-24",7,1,0.113068203812274,1,0,1,1,1,1,0.0463137996219282,45860,2,1,0,75,76,11,28,5,0,NA,0,"f",5,2,NA,NA,NA,NA,1,0,1.28571666876475,11.142850001653,0.142850001653035,72.4285666704178,1.42856667041779,83.5714166720708,9.85713333288828,72.2857166687648,0,73,0,1
"6801",6801,"2021-11-25",8,NA,0,NA,0,0,0,0,0,0.251932572300517,45860,2,1,0,76,77,12,27,4,0,NA,0,"f",5,2,NA,NA,NA,NA,1,0,-3.42856667041779,-20.7142833312353,3.57143332958221,8.85714999834696,7,29.5714333295822,-17.2857166608175,5.28571666876476,0,74,0,1
"6802",6802,"2021-11-26",9,NA,0,NA,0,0,0,0,0,-0.0274442138643412,45860,2,1,0,77,78,12,26,4,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,-6.14285000165304,-45.857149998347,5.42856667041779,16.7142833312353,11.5714166720708,62.5714333295822,-39.7142999966939,11.2857166608175,0,75,0,0
"6803",6803,"2021-11-27",10,0,0,0,0,0,0,0,0,0.220941424511871,45860,2,1,0,78,79,12,25,4,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,-8.14285000165304,-25,-5.14285000165304,-31.5714333295822,13.2857000033061,56.5714333295822,-16.857149998347,-26.4285833279292,0,76,0,0
"6804",6804,"2021-11-28",11,0,0,0,0,0,0,0,0,0.163531629971644,45860,2,1,0,79,80,12,24,4,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,-9,-31.7142833312353,-7.71428333123525,-48.7142833312353,16.7142833312353,80.4285666624705,-22.7142833312352,-41,0,77,0,0
"6805",6805,"2021-11-29",12,0,0,0,0,0,0,0,0,0.0934989536218187,45860,2,1,0,80,81,12,23,4,0,NA,0,"f",5,2,NA,NA,NA,NA,1,0,-4.14285000165304,70.857149998347,0.428566670417786,-29.2857166687647,4.57141667207082,100.142866667112,75,-29.7142833391825,0,78,0,1
"6806",6806,"2021-11-30",13,0.135792293358044,0.0467543373525138,0,0,0,0,0.135792293358044,0,0.1298739372618,45860,2,1,0,81,82,12,22,4,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,-13.857149998347,14.4285666704178,-3.71428333123525,2.57143332958221,17.5714333295822,17,28.2857166687648,6.28571666081746,0,79,0,0
"6807",6807,"2021-12-01",14,0.165314595578284,0.0459946277065179,0,0,0,0,0.165314595578284,0,-0.100761708112151,45860,2,1,0,82,83,12,21,4,0,NA,0,"f",5,2,NA,NA,NA,NA,0,0,-1,-21.857149998347,1.85714999834696,-11.142850001653,2.85714999834696,33,-20.857149998347,-13,0,80,0,0
"6808",6808,"2021-12-02",15,0,0,0,0,0,0,0,0,-0.37117259105689,45860,2,1,0,83,84,13,20,3,0,NA,0,"f",5,2,NA,NA,NA,NA,1,0,2.42856667041779,8.42856667041779,3.16666666666667,5,5.59523333708445,13.4285666704178,6,1.83333333333334,0,81,0,1
"6809",6809,"2021-12-03",16,0.192944327312123,0.053998653628845,0,0,0,0,0.192944327312123,0,0.763312204585428,45860,2,1,0,84,85,13,19,3,0,NA,1,"f",5,2,NA,NA,NA,NA,0,0,-1.28571666876475,-9.16666666666667,-4.66666666666667,-21.2857166687647,5.95238333543142,30.4523833354314,-7.88094999790192,-16.6190500020981,0,82,0,1
